FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days
1550,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Cleveland Circle,place-clmnl,880,0,12
1551,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Cleveland Circle,place-clmnl,0,114,19
1552,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Copley,place-coecl,66618,33542,12
1553,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Copley,place-coecl,2157,6390,19
1554,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Coolidge Corner,place-cool,4470,691,12
1555,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Coolidge Corner,place-cool,35,556,19
1556,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Dean Road,place-denrd,10,50,19
1557,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Dean Road,place-denrd,1066,50,12
1558,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Eliot,place-eliot,748,96,12
1559,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Eliot,place-eliot,39,295,19
1560,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Englewood Ave.,place-engav,1117,444,12
1561,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Fairbanks Street,place-fbkst,791,35,12
1562,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Englewood Ave.,place-engav,0,201,19
1563,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Fenwood Road,place-fenwd,839,213,12
1564,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Fairbanks Street,place-fbkst,23,159,19
1565,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Fenway,place-fenwy,1488,1122,12
1566,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Fenwood Road,place-fenwd,5,170,19
1567,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Government Center,place-gover,16528,127608,12
1568,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Fenway,place-fenwy,28,1338,19
1569,0,Fall 2019,Green,Green Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Griggs Street,place-grigg,3042,291,12
1570,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Government Center,place-gover,20059,1540,19
1571,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Griggs Street,place-grigg,227,105,19
1572,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Haymarket,place-haecl,7438,571,19
1573,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Harvard Ave.,place-harvd,97,276,19
1574,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Coolidge Corner,place-cool,0,44,19
1575,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Dean Road,place-denrd,0,8,19
1576,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Eliot,place-eliot,0,79,19
1577,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Englewood Ave.,place-engav,0,39,19
1578,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Fairbanks Street,place-fbkst,0,11,19
1579,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Fenwood Road,place-fenwd,0,62,19
1580,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Fenway,place-fenwy,10,178,19
1581,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Government Center,place-gover,6903,772,19
1582,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Griggs Street,place-grigg,0,10,19
1583,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,4990,298,19
1584,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Harvard Ave.,place-harvd,0,67,19
1585,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Heath Street,place-hsmnl,0,53,19
1586,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Hawes Street,place-hwsst,0,29,19
1587,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Hynes Convention Center,place-hymnl,210,660,19
1588,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Kenmore,place-kencl,74,1187,19
1589,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Kent Street,place-kntst,0,12,19
1590,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Boston College,place-lake,0,16,19
1591,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Lechmere,place-lech,1451,0,19
1592,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Longwood Medical Area,place-lngmd,0,559,19
1593,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Longwood,place-longw,8,107,19
1594,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Museum of Fine Arts,place-mfa,27,215,19
1595,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Mission Park,place-mispk,0,46,19
1596,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Newton Highlands,place-newtn,0,192,19
1597,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Newton Centre,place-newto,0,226,19
1598,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Station,place-north,1149,126,19
1599,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Northeastern University,place-nuniv,8,289,19
1600,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Park Street,place-pktrm,2782,5932,19
1601,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Riverway,place-rvrwy,5,1757,19
1602,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Saint Mary Street,place-smary,637,2853,19
1603,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,South Street,place-sougr,1,609,19
1604,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Chiswick Road,place-chswk,52,1824,19
1605,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Science Park,place-spmnl,8912,5911,19
1606,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Cleveland Circle,place-clmnl,0,825,19
1607,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Sutherland Road,place-sthld,95,2661,19
1608,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Copley,place-coecl,33445,32167,19
1609,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Saint Paul Street,place-stplb,1233,1499,19
1610,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Coolidge Corner,place-cool,2794,8445,19
1611,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Saint Paul Street,place-stpul,355,1861,19
1612,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Dean Road,place-denrd,182,2215,19
1613,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Summit Ave.,place-sumav,561,2256,19
1614,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Eliot,place-eliot,180,2423,19
1615,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Symphony,place-symcl,1264,6499,19
1616,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Riverside,place-river,0,987,19
1617,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Allston Street,place-alsgr,593,1273,19
1618,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Kent Street,place-kntst,50,261,19
1619,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Englewood Ave.,place-engav,0,2699,19
1620,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fairbanks Street,place-fbkst,97,2685,19
1621,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fenwood Road,place-fenwd,181,2053,19
1622,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fenway,place-fenwy,850,4779,19
1623,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Government Center,place-gover,60745,9823,19
1624,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Griggs Street,place-grigg,519,4570,19
1625,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,21046,7278,19
1626,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Harvard Ave.,place-harvd,3091,13776,19
1627,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Heath Street,place-hsmnl,0,1371,19
1628,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Hawes Street,place-hwsst,1287,1572,19
1629,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Hynes Convention Center,place-hymnl,20378,23274,19
1630,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Kenmore,place-kencl,12966,47572,19
1631,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Kent Street,place-kntst,386,1586,19
1632,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Boston College,place-lake,0,1054,19
1633,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Lechmere,place-lech,30280,0,19
1634,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Longwood Medical Area,place-lngmd,626,4297,19
1635,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Longwood,place-longw,4230,3284,19
1636,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Museum of Fine Arts,place-mfa,864,3659,19
1637,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Mission Park,place-mispk,191,3344,19
1638,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Newton Highlands,place-newtn,327,4058,19
1639,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Newton Centre,place-newto,98,5751,19
1640,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,North Station,place-north,24537,6407,19
1641,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Northeastern University,place-nuniv,1205,5361,19
1642,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,106475,47461,19
1643,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Pleasant Street,place-plsgr,695,2762,19
1644,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Prudential,place-prmnl,2224,8262,19
1645,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Riverside,place-river,0,2602,19
1646,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Reservoir,place-rsmnl,832,7168,19
1647,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Riverway,place-rvrwy,23,2039,19
1648,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Mary Street,place-smary,875,3631,19
1649,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,South Street,place-sougr,3,737,19
1650,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Babcock Street,place-babck,1031,3216,19
1651,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chestnut Hill,place-chhil,861,1957,19
1652,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Science Park,place-spmnl,10301,6556,19
1653,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Sutherland Road,place-sthld,164,2760,19
1654,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Paul Street,place-stplb,1044,1868,19
1655,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Paul Street,place-stpul,445,2524,19
1656,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Summit Ave.,place-sumav,549,2828,19
1657,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Symphony,place-symcl,1646,10117,19
1658,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Tappan Street,place-tapst,164,1972,19
1659,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Waban,place-waban,37,2254,19
1660,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Washington Street,place-wascm,509,3916,19
1661,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Woodland,place-woodl,8,1087,19
1662,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Warren Street,place-wrnst,645,5152,19
1663,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Allston Street,place-alsgr,466,2861,19
1664,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Arlington,place-armnl,10096,6585,19
1665,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Back of the Hill,place-bckhl,0,799,19
1666,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Hynes Convention Center,place-hymnl,9113,14245,19
1667,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Arlington,place-armnl,9865,28635,19
1668,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Kenmore,place-kencl,7228,21043,19
1669,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Boston College,place-lake,0,169,19
1670,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Reservoir,place-rsmnl,1433,3183,19
1671,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chestnut Hill Ave.,place-chill,104,792,19
1672,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Beaconsfield,place-bcnfd,286,4250,19
1673,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Lechmere,place-lech,3645,0,19
1674,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Tappan Street,place-tapst,117,1586,19
1675,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Washington Square,place-bcnwa,104,1642,19
1676,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Kent Street,place-kntst,227,705,19
1677,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chiswick Road,place-chswk,143,404,19
1678,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Riverway,place-rvrwy,28,915,19
1679,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Longwood Medical Area,place-lngmd,108,876,19
1680,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Waban,place-waban,19,1376,19
1681,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Babcock Street,place-babck,528,2269,19
1682,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Blandford Street,place-bland,1003,2735,19
1683,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Boston College,place-lake,0,750,19
1684,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Cleveland Circle,place-clmnl,0,498,19
1685,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Saint Mary Street,place-smary,266,3987,19
1686,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Longwood,place-longw,528,519,19
1687,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Washington Street,place-wascm,327,3804,19
1688,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Woodland,place-woodl,8,840,19
1689,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Warren Street,place-wrnst,476,4740,19
1690,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Allston Street,place-alsgr,121,706,19
1691,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Arlington,place-armnl,2544,2017,19
1692,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Babcock Street,place-babck,311,760,19
1693,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Back of the Hill,place-bckhl,0,137,19
1694,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Beaconsfield,place-bcnfd,42,853,19
1695,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Washington Square,place-bcnwa,10,332,19
1696,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Blandford Street,place-bland,144,408,19
1697,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Brandon Hall,place-bndhl,14,378,19
1698,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Boylston,place-boyls,6926,2057,19
1699,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Packards Corner,place-brico,151,1207,19
1700,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Brookline Hills,place-brkhl,206,595,19
1701,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Brigham Circle,place-brmnl,61,584,19
1702,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Boston Univ. Central,place-bucen,715,319,19
1703,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Boston Univ. East,place-buest,384,374,19
1704,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Boston Univ. West,place-buwst,302,350,19
1705,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Brookline Village,place-bvmnl,337,908,19
1706,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Chestnut Hill,place-chhil,90,500,19
1707,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Chestnut Hill Ave.,place-chill,4,186,19
1708,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Chiswick Road,place-chswk,1,449,19
1709,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Cleveland Circle,place-clmnl,0,205,19
1710,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Copley,place-coecl,4458,2988,19
1711,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Coolidge Corner,place-cool,213,1140,19
1712,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Dean Road,place-denrd,16,539,19
1713,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Eliot,place-eliot,16,361,19
1714,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Englewood Ave.,place-engav,0,654,19
1715,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Fairbanks Street,place-fbkst,14,444,19
1716,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Fenwood Road,place-fenwd,19,656,19
1717,0,Fall 2018,Green,Green Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Fenway,place-fenwy,156,780,19
